Season,Stars,Review
7,4.5,"HBO has carefully built a reputation for producing the very best examples of television, ever. With such series as The Sopranos, Oz, and Deadwood, they have more than justified their slogan, ""Its not television, its HBO."" A recent series that has eclipsed any rivals that might hope to supplant its position strongly influencing the zeitgeist of a generation, 'Game of Thrones. In keeping with the latest trend for high end, popular series, the story was conceived and executed as a complete narrative. Rather than attempting to constantly extending the story for an until the popularity and quality declines to below the point of justifying renewal, the innovative beauty of this arrangement is the overall format of the story can follow the traditional beginning, middle and end without leaving annoying loose ends to perplex and annoy the loyal fans. This latest seventh season, the penultimate, season setting the pieces on the chess board in preparation for the long-awaited end game. During the run of the series thus far the writers have never held any trepidation with killing principle character, fan favorites that under most instances would afford them a definite degree of protection. The number of the episode was reduced to only seven forcing a faster pace than usual. The format had been established to proceed to slow, taking great care to paint a detailed picture of the proceedings and allowing ample room for the minute details to be incorporated into the character development. The result was to bring an incredible amount of exciting storytelling to the anxiously awaiting climatization of years crafting a saga of epic proportions. Based on a series of the novel but wisely did not attempt to completely mirror the during the translation to a live action production. The sensibilities and demands of a highly visual media as television are substantially different from the written page. Too many great works exhibiting literary excellence have been utterly ruined by attempting to force a style and presentation suitable for chapters in a book to the episodic medium of television. The flow of information, emotional content and the fine details necessary to properly tell the story. In this instance, the translation was nothing short of miraculous. Since the premiere episode, every aspect of this series has been performed on a grand scale. The details infused into the costumes and weapons to the staging of sets down to table utensils, jewelry and minute textures of surfaces were painstakingly recreated with determination to remain true to a pre-industrial, feudal society. Typical of a penultimate season there is plenty of action, sufficient to keep the most jaded fan of action/adventure movies satisfied. The battle scenes were immense, employing a legion of extras supported by seamless special effects. Computer-assisted creations and enhancements are commonplace but rarely are they used as effectively as seen here. In many cases, such elaborate CGI effects are permitted to overwhelm the content and presentation of the story. The showrunners have achieved a balance that eludes most filmmakers involved in blockbuster films with astronomical budgets fail to achieve this degree of seamless integration. What is so impressive here is that even with the effects included such elaborate constructs as a giant dragon flying over a crowded battlefield immolating the enemy in droves. Still, despite the magnificent experience this scene created, what remained of paramount importance is how it forwarded the story arch and developing the various characters, ringing the winged reptile into battle is Daenerys Targaryen (Emilia Clarke), Storm born, Mother of Dragons and breaker of chains. Her character ache is among the most dramatic, in the series. Initially, Daenerys was a teenage girl dependent upon others for everything; her brother controls her to such a degree he sold her into marriage to a savage warlord. Through the course of the story, she gained confidence allowing her to conquer kingdoms, overthrow a slave-based economy and develop unprecedented as a tactician, strategist, and diplomate. A reserved young girl has become the most powerful, and dangerous woman in the world. Commanding the only three dragons left in the world provides unmatched air support for the overwhelming forces at her command. She has the loyalty of the Unsullied, the most disciplined army in the world. Sworn to her are the Dothraki, fierce, barbaric and the best equine force on two continents. Finally, she has a fleet of thousands of ships giving her superiority on land, sea, and air. The only enemy remaining capable of any threat is Cersei Lannister (Lena Headey). She is the most cunning, ruthless and driven person in the seven kingdoms. To rid herself of any potential threats from her many enemies she used a reserve of wildfire, a type of napalm of Greek fire to burn them all to death during what was supposed to be an assembly adjourned to judge her on several capital crimes. The devastation took a large swath of innocent lives collateral damage. As these two extremely powerful women are inexorably drawn inexorably into a final conflict, there is a potentially apocalyptic danger north of the Great Ice Wall, the Night King and his undead zombie army of White Walkers. A bastard from the Great House of Stark, Jon Snow (Kit Harington), newly hailed as the King of the North. Rather than opposing the Lannister rule on the Iron Throne, Johs main ally is the eldest daughter of the house of Stark, Sansa (Sophie Turner). She has come along way from a privileged young lady, harden in a crucible of forced relationships with a psychological monster to a psychopath who raped and sodomized her on her wedding night. Sansa has developed a hard façade and a calculating mind suitable During this season Sansa is reunited with her younger sister, Arya (Maisie Williams). She has mastered the mastered the art of assassination and disguise, that latter is expressed with such expertise, that she can wear the face of another person. Together with her older sister to extract the long overdue just revenge on a man who has brutally betrayed family. Their youngest brother, Bran (Isaac Hempstead Wright). He has taken up the mystical mantle of the Three Eye Raven, imbued with a sight that transcends time and space. While the now adult Stark children have once again united their mortal enemies, the three remaining Lannisters are divided. Cersei is certifiable bat guano crazy. Now that she sits on the Iron Throne she rules through fear and intimidation. Ever her fraternal twin brother/lover/father of her children, Jaime (Nikolaj Coster-Waldau), realizes she must be stopped. Their youngest brother, Tyrion (Peter Dinklage), is a dwarf banished after killing their father. Overlooked due to his short stature he is one of the most intelligent men in the kingdoms he has aligned with Daenerys along with spymaster, Lord Varys (Conleth Hill), she not only has a massive military force but the advisors capable of maximizing their might. The ensemble cast is huge and rarely shown together. Circumstances are such that they are brought together not just in combat but in response to Jon Snows dire warning about the world ending the threat of the White Walkers. There is no shortage of threats, unusual alliances so that the final episodes of the highly anticipated final episodes are not likely to disappoint the devoted fan base. bullet From Imagination to Reality: Inside the Art Department bullet Extensive two-part featurette detailing the astonishing work of Production Designer Deborah Riley and her Art Department, dissecting the process behind the creation of this season s incredible new sets, including Dragonstone, Casterly Rock, Highgarden, the Dragonpit, and more. bullet Fire & Steel: Creating the Invasion of Westeros bullet Revisit this season s most pivotal moments with this behind-the-scenes featurette, including interviews with key cast and crew breaking down how fans favorite moments were created. bullet Plus 11 Audio Commentaries with the cast and crew, including David Benioff, D.B. Weiss, Lena Headey, Kit Harington, Pilou Asbæk, Gwendoline Christie, Liam Cunningham and more. bullet Histories and Lore bullet 7 new animated pieces that give the history and background of notable season 7 locations and storylines including The Dragonpit, Highgarden, Prophecies of the Known World, the Rains of Castamere and more all narrated by cast members including Nikolaj Coster-Waldau, Aidan Gillen, Iain Glen and more. bullet In-Episode Guide bullet In-feature resource that provides background information about on-screen characters and locations."
7,5.0,"Game of Thrones' disparate plot threads coalesce in the show's best season overall, thanks to high stakes tension and meticulous power plays that result in constant thrills and long term payoffs for all of its lovable characters."
7,4.5,Just the fact the producers decided to make us fans wait so long between seasons to end the show is why I didnt give 5 stars for this season. This show excellent from the very first episode until the last. I have no doubt the final episodes will be excellent!
7,4.0,"Solid though slightly disappointing season that delivers a lot of great moments but fills more like a setup for the final season. The acting is superb across the board, and is great to see new characters finally meet each while others reunite. Behind the camera, the show runners deliver plenty of action and drama, (as usual, the second to last episode is the best) while also bringing some stories to a close (some surprising death, especially from those that have been around since the beginning). However, for the most part, it fills like putting the pieces in place for the final season, making it only slightly better than season 5. Granted, a bad season of ""Game of Thrones"" is still better than most TV you'll ever get, and that cliffhanger ending will have you clamoring for the final run."
7,4.0,This season was way faster than the other seasons. The temp and speed increased way too much and sadly we could not see any major character die. Sorry cannot rate it as a critic. Big Fan.
7,5.0,"The long investment in the best example of character development of any television series of all time, pays off in season 7 in epic fashion."
7,5.0,It just improves and improves after season. One word: Amazing.
7,5.0,As close to can't miss TV as you can get.
7,1.0,"STUPID, BORING, ILLOGICAL, NONSENSICAL, DUMB, MIND NUMBING AND LITERALLY FOR FRUITCAKES"
7,5.0,"To short, but still The best TV series of all time."
7,4.0,The best season!! Ending f*** u up
7,4.0,i love that dragon and sexy queen of dragon
7,4.0,"They are going more predictable. But direction, acting, cast, costumes, CGI, VFX everything sums up to get the 4-4.5 Stars"
7,0.5,For the one eye sign in the picture too illuminati
7,5.0,"Great acting from the cast, stunning effects and CGI, some humor, the story moves forward in a great way... It has everything! Action, tension, romance, twists, and, of course... DRAGONS!"
7,5.0,"Very different from the way George wrote GOT, but they brought the action, and this season was incredible."
7,3.0,"This was the least developed season so far. Time elapses at a jarring pace that sometimes events seemed rushed and people are always saved in the nick of time. This is a short season and there could have been some more expansion of some of these characters, such as Jorah, Grey Worm, Ser Davos, etc. There was a lot of action and left on quite the cliffhanger, but this season could have been executed more soundly."
